datetime,demand_kwh,temperature,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,lag_1h,lag_24h,lag_168h,rolling_mean_24h
2023-01-12 13:00:00,269.2603951383096,0.9472601616064118,13,3,1,12,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,247.16152665937133,216.65081504477797,230.2617029108629,229.83913276691518
2023-01-12 14:00:00,236.46321563058223,4.29735497235048,14,3,1,12,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,269.2603951383096,266.5018226762718,290.2930625960819,228.58752414001148
2023-01-12 15:00:00,232.57902136651072,2.021776563091584,15,3,1,12,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,236.46321563058223,225.5461820165226,225.77841470449576,228.8805591129276
2023-01-12 16:00:00,218.8162352447845,4.5159312736566255,16,3,1,12,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,232.57902136651072,172.01730256613436,201.5760885956268,230.8305146412047
2023-01-12 17:00:00,205.97574598164724,7.258997920005618,17,3,1,12,0,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,218.8162352447845,230.10546001190679,185.17396175367432,229.8251098899439
2023-01-12 18:00:00,195.58250475544793,11.878428628127146,18,3,1,12,0,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,205.97574598164724,208.95618360078524,232.5259602592439,229.2678732713882
2023-01-12 19:00:00,236.73202213772726,-2.2407329467338606,19,3,1,12,0,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,195.58250475544793,211.52493970134356,214.45018991620236,230.31816837290413
2023-01-12 20:00:00,190.854753831775,14.613511420681718,20,3,1,12,0,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,236.73202213772726,249.3766648339094,223.5132661412917,227.87975541448188
2023-01-12 21:00:00,254.5523868473096,-5.812094450212124,21,3,1,12,0,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,190.854753831775,238.3521870907646,238.8436464717927,228.55476373767127
2023-01-12 22:00:00,229.72496878941783,3.1894190722224685,22,3,1,12,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,254.5523868473096,284.01197305651726,191.51850650747022,226.2928052265421
2023-01-12 23:00:00,187.51358582596205,6.889930579823268,23,3,1,12,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,229.72496878941783,237.43908931834827,178.82312843134076,224.21257591435935
2023-01-13 00:00:00,182.6587643163858,5.435423480451159,0,4,1,13,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,187.51358582596205,198.59497719289402,151.56812695086953,223.54856704450484
2023-01-13 01:00:00,207.174657033733,0.9169665426730269,1,4,1,13,0,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,182.6587643163858,220.9712819784128,202.95271727148852,222.97370767180988
2023-01-13 02:00:00,187.74200455076652,2.9898528899896197,2,4,1,13,0,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,207.174657033733,143.8830898919023,157.04451676796327,224.80116244926253
2023-01-13 03:00:00,181.44244529364016,1.5654594684818317,3,4,1,13,0,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,187.74200455076652,227.06492072910305,212.87215806520715,222.9002259727849
2023-01-13 04:00:00,203.32152772920065,1.083640357054938,4,4,1,13,0,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,181.44244529364016,203.440637651966,193.29629382753572,222.89526305933637
2023-01-13 05:00:00,179.26067699569276,8.278474626881119,5,4,1,13,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,203.32152772920065,193.9802503423724,177.05939793389126,222.28194750322473
2023-01-13 06:00:00,195.24625447137112,5.815541571601233,6,4,1,13,0,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,179.26067699569276,191.4292684246478,251.0593691480669,222.44098858850484
2023-01-13 07:00:00,249.80151940877784,0.5659161654727245,7,4,1,13,0,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,195.24625447137112,273.0733525199684,253.54641133096493,221.47132887553857
2023-01-13 08:00:00,229.61207847625064,8.52846351894225,8,4,1,13,0,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,249.80151940877784,229.94098375497046,252.05474126785083,221.45762448892526
2023-01-13 09:00:00,253.99817660532062,5.566961746159042,9,4,1,13,0,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,229.61207847625064,250.96739539313944,274.0742378343024,221.5839070394328
2023-01-13 10:00:00,229.77437348803264,8.094774735970796,10,4,1,13,0,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,253.99817660532062,289.35325542104147,301.953541442046,219.1014536255574
2023-01-13 11:00:00,256.37068007761434,7.178608351394057,11,4,1,13,0,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,229.77437348803264,253.18604643536133,265.4807514361889,219.23414669398463
2023-01-13 12:00:00,271.3208151906952,-0.11451091283436554,12,4,1,13,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,256.37068007761434,247.16152665937133,270.107659942243,220.24078371612313
2023-01-13 13:00:00,254.97480206675974,1.229558940791148,13,4,1,13,0,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,271.3208151906952,269.2603951383096,219.28740513254593,219.64555067147523
2023-01-13 14:00:00,215.60130079971907,7.766932167392305,14,4,1,13,0,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,254.97480206675974,236.46321563058223,243.32228878193172,218.77630422018925
2023-01-13 15:00:00,199.69015476728094,7.08231546894332,15,4,1,13,0,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,215.60130079971907,232.57902136651072,212.20403871384966,217.40593477855467
2023-01-13 16:00:00,224.38256201129974,3.925956171955255,16,4,1,13,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,199.69015476728094,218.8162352447845,245.472632646419,217.63786506049283
2023-01-13 17:00:00,212.7776108167321,4.617101058319905,17,4,1,13,0,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,224.38256201129974,205.97574598164724,231.76941067201503,217.92127609528802
2023-01-13 18:00:00,182.8034358089659,10.41878862071812,18,4,1,13,0,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,212.7776108167321,195.58250475544793,191.99530225981997,217.3888148891846
2023-01-13 19:00:00,244.37615880793194,1.072607197596846,19,4,1,13,0,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,182.8034358089659,236.73202213772726,262.1488389615176,217.70732058377646
2023-01-13 20:00:00,225.17678264101374,6.765951047626185,20,4,1,13,0,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,244.37615880793194,190.854753831775,218.3766756430483,219.13740511749475
2023-01-13 21:00:00,232.70687711666707,3.0195008796065252,21,4,1,13,0,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,225.17678264101374,254.5523868473096,191.46277577720275,218.22717554538463
2023-01-13 22:00:00,227.6285222007983,2.9420581256398943,22,4,1,13,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,232.70687711666707,229.72496878941783,244.66900306454679,218.13982360419217
2023-01-13 23:00:00,169.96346835258305,9.524348401711947,23,4,1,13,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,227.6285222007983,187.51358582596205,200.91744671919216,217.40856870946803
2023-01-14 00:00:00,94.81258826878562,8.242915991308518,0,5,1,14,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,169.96346835258305,182.6587643163858,121.99508909485093,213.7483113741514
2023-01-14 01:00:00,117.01005381748134,8.183382426371562,1,5,1,14,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,94.81258826878562,207.174657033733,96.55103617971969,209.99145290680755
2023-01-14 02:00:00,109.24724422183841,10.643228282140015,2,5,1,14,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,117.01005381748134,187.74200455076652,157.69405527392894,206.72083789310224
2023-01-14 03:00:00,135.11396254645234,4.220853454532164,3,5,1,14,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,109.24724422183841,181.44244529364016,139.15162813933682,204.79048444530272
2023-01-14 04:00:00,108.69700253731057,7.525599102843188,4,5,1,14,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,135.11396254645234,203.32152772920065,123.00920976015665,200.84779589564062
2023-01-14 05:00:00,139.86994845964327,2.564500463401089,5,5,1,14,1,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,108.69700253731057,179.26067699569276,144.38616748475107,199.2065155399719
2023-01-14 06:00:00,142.6632084947642,5.736666008810579,6,5,1,14,1,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,139.86994845964327,195.24625447137112,147.67173631896702,197.01555529094662
2023-01-14 07:00:00,165.6050163212982,3.465118974529946,7,5,1,14,1,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,142.6632084947642,249.80151940877784,163.6305758374529,193.50736766230162
2023-01-14 08:00:00,190.2460170519413,4.60081407133196,8,5,1,14,1,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,165.6050163212982,229.61207847625064,209.82136363561338,191.86711510295538
2023-01-14 09:00:00,203.81525166566905,7.091619373552937,9,5,1,14,1,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,190.2460170519413,253.99817660532062,200.9577174443199,189.77615989713658
2023-01-14 10:00:00,223.76435523650724,0.024730830201006526,10,5,1,14,1,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,203.81525166566905,229.77437348803264,197.176402771739,189.5257424699897
2023-01-14 11:00:00,174.00436930916754,14.57777062479567,11,5,1,14,1,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,223.76435523650724,256.37068007761434,223.90267917437637,186.09381285463772
2023-01-14 12:00:00,230.33059846570555,-0.9142526611301411,12,5,1,14,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,174.00436930916754,271.3208151906952,178.29689988079113,184.38588715776316
2023-01-14 13:00:00,206.71573127521228,-1.9551088175702915,13,5,1,14,1,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,230.33059846570555,254.97480206675974,164.78527840750655,182.37509254144868
2023-01-14 14:00:00,161.48699105270958,9.906388613868707,14,5,1,14,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,206.71573127521228,215.60130079971907,184.02153609400276,180.1203296353233
2023-01-14 15:00:00,162.76677444666845,8.074147716183049,15,5,1,14,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,161.48699105270958,199.69015476728094,155.78909338318354,178.5818554552978
2023-01-14 16:00:00,142.18957739637347,7.2364333316291445,16,5,1,14,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,162.76677444666845,224.38256201129974,201.6101737723959,175.1571477630092
2023-01-14 17:00:00,137.70478526644746,7.257561792689769,17,5,1,14,1,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,142.18957739637347,212.7776108167321,144.74563422315194,172.02911336508066
2023-01-14 18:00:00,168.70274407024692,4.0546003821337955,18,5,1,14,1,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,137.70478526644746,182.8034358089659,122.88811810440455,171.44158454263402
2023-01-14 19:00:00,182.6157327940525,-0.37043761106078854,19,5,1,14,1,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,168.70274407024692,244.37615880793194,184.24405730649147,168.8682334587224
2023-01-14 20:00:00,150.2840362353432,4.494857037337001,20,5,1,14,1,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,182.6157327940525,225.17678264101374,129.78136433559078,165.74770235848612
2023-01-14 21:00:00,189.95242017260705,0.7300256888078103,21,5,1,14,1,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,150.2840362353432,232.70687711666707,157.62632266374692,163.96626665248363
2023-01-14 22:00:00,140.55042078465357,8.991432913457125,22,5,1,14,1,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,189.95242017260705,227.6285222007983,120.00583226843538,160.33801242681093
2023-01-14 23:00:00,147.67797007168795,3.3805473388576757,23,5,1,14,1,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,140.55042078465357,169.96346835258305,108.6880406984631,159.4094499984403
2023-01-15 00:00:00,139.23829681890285,0.07694358021052317,0,6,1,15,1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,147.67797007168795,94.81258826878562,128.64164319408079,161.26052118802852
2023-01-15 01:00:00,117.99112317685079,2.597500355908114,1,6,1,15,1,0,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,139.23829681890285,117.01005381748134,143.68419472856291,161.30139907800222
2023-01-15 02:00:00,108.67725077445081,6.269086835551203,2,6,1,15,1,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,117.99112317685079,109.24724422183841,137.82349233698665,161.27764935102775
2023-01-15 03:00:00,129.11071447582447,1.3858068001532073,3,6,1,15,1,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,108.67725077445081,135.11396254645234,143.49999327799026,161.02751401475157
2023-01-15 04:00:00,146.0535869284278,0.09332758634092375,4,6,1,15,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,129.11071447582447,108.69700253731057,132.38085876627557,162.58403836438148
2023-01-15 05:00:00,147.59239434659847,5.422865621632642,5,6,1,15,1,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,146.0535869284278,139.86994845964327,126.39035755621526,162.9058069430046
2023-01-15 06:00:00,162.43714333287934,5.429262419716695,6,6,1,15,1,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,147.59239434659847,142.6632084947642,161.9018192089878,163.72972089459273
